iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
      270    2.7000E-07    1.082445E+00    1.202717E-01    1.313179E-07    6.896348E-07    3.407647E-06
      271    2.7100E-07    1.082445E+00    1.202717E-01    1.313094E-07    6.898671E-07    3.407424E-06
      272    2.7200E-07    1.082445E+00    1.202717E-01    1.313009E-07    6.900982E-07    3.407201E-06
      273    2.7300E-07    1.082445E+00    1.202717E-01    1.312925E-07    6.903281E-07    3.406979E-06
      274    2.7400E-07    1.082445E+00    1.202717E-01    1.312841E-07    6.905568E-07    3.406759E-06
      275    2.7500E-07    1.082445E+00    1.202717E-01    1.312758E-07    6.907843E-07    3.406540E-06
      276    2.7600E-07    1.082445E+00    1.202717E-01    1.312675E-07    6.910106E-07    3.406322E-06
      277    2.7700E-07    1.082445E+00    1.202717E-01    1.312593E-07    6.912357E-07    3.406105E-06
      278    2.7800E-07    1.082445E+00    1.202717E-01    1.312511E-07    6.914596E-07    3.405889E-06
      279    2.7900E-07    1.082445E+00    1.202717E-01    1.312429E-07    6.916824E-07    3.405675E-06
      280    2.8000E-07    1.082445E+00    1.202717E-01    1.312348E-07    6.919040E-07    3.405461E-06
      281    2.8100E-07    1.082445E+00    1.202717E-01    1.312267E-07    6.921244E-07    3.405249E-06
      282    2.8200E-07    1.082445E+00    1.202717E-01    1.312187E-07    6.923437E-07    3.405038E-06
      283    2.8300E-07    1.082445E+00    1.202717E-01    1.312107E-07    6.925618E-07    3.404827E-06
      284    2.8400E-07    1.082445E+00    1.202717E-01    1.312027E-07    6.927788E-07    3.404618E-06
      285    2.8500E-07    1.082445E+00    1.202717E-01    1.311948E-07    6.929947E-07    3.404410E-06
      286    2.8600E-07    1.082445E+00    1.202717E-01    1.311869E-07    6.932094E-07    3.404204E-06
      287    2.8700E-07    1.082445E+00    1.202717E-01    1.311791E-07    6.934230E-07    3.403998E-06
      288    2.8800E-07    1.082445E+00    1.202717E-01    1.311713E-07    6.936355E-07    3.403793E-06
      289    2.8900E-07    1.082445E+00    1.202717E-01    1.311636E-07    6.938469E-07    3.403589E-06
      290    2.9000E-07    1.082445E+00    1.202717E-01    1.311559E-07    6.940572E-07    3.403387E-06
      291    2.9100E-07    1.082445E+00    1.202717E-01    1.311482E-07    6.942664E-07    3.403185E-06
      292    2.9200E-07    1.082445E+00    1.202717E-01    1.311406E-07    6.944744E-07    3.402985E-06
      293    2.9300E-07    1.082445E+00    1.202717E-01    1.311330E-07    6.946814E-07    3.402786E-06
      294    2.9400E-07    1.082445E+00    1.202717E-01    1.311255E-07    6.948873E-07    3.402587E-06
      295    2.9500E-07    1.082445E+00    1.202717E-01    1.311180E-07    6.950922E-07    3.402390E-06
      296    2.9600E-07    1.082445E+00    1.202717E-01    1.311105E-07    6.952959E-07    3.402194E-06
      297    2.9700E-07    1.082445E+00    1.202717E-01    1.311031E-07    6.954986E-07    3.401998E-06
      298    2.9800E-07    1.082445E+00    1.202717E-01    1.310957E-07    6.957002E-07    3.401804E-06
      299    2.9900E-07    1.082445E+00    1.202717E-01    1.310884E-07    6.959008E-07    3.401611E-06
      300    3.0000E-07    1.082445E+00    1.202717E-01    1.310810E-07    6.961003E-07    3.401419E-06
      301    3.0100E-07    1.082445E+00    1.202717E-01    1.310738E-07    6.962988E-07    3.401227E-06
      302    3.0200E-07    1.082445E+00    1.202717E-01    1.310665E-07    6.964963E-07    3.401037E-06
      303    3.0300E-07    1.082445E+00    1.202717E-01    1.310593E-07    6.966927E-07    3.400848E-06
      304    3.0400E-07    1.082445E+00    1.202717E-01    1.310522E-07    6.968881E-07    3.400660E-06
      305    3.0500E-07    1.082445E+00    1.202717E-01    1.310451E-07    6.970824E-07    3.400473E-06
      306    3.0600E-07    1.082445E+00    1.202717E-01    1.310380E-07    6.972757E-07    3.400286E-06
      307    3.0700E-07    1.082445E+00    1.202717E-01    1.310309E-07    6.974681E-07    3.400101E-06
      308    3.0800E-07    1.082445E+00    1.202717E-01    1.310239E-07    6.976594E-07    3.399917E-06
      309    3.0900E-07    1.082445E+00    1.202717E-01    1.310170E-07    6.978497E-07    3.399733E-06
      310    3.1000E-07    1.082445E+00    1.202717E-01    1.310100E-07    6.980390E-07    3.399551E-06
      311    3.1100E-07    1.082445E+00    1.202717E-01    1.310031E-07    6.982274E-07    3.399369E-06
      312    3.1200E-07    1.082445E+00    1.202717E-01    1.309963E-07    6.984147E-07    3.399189E-06
      313    3.1300E-07    1.082445E+00    1.202717E-01    1.309894E-07    6.986011E-07    3.399009E-06
      314    3.1400E-07    1.082445E+00    1.202717E-01    1.309826E-07    6.987865E-07    3.398831E-06
      315    3.1500E-07    1.082445E+00    1.202717E-01    1.309759E-07    6.989709E-07    3.398653E-06
      316    3.1600E-07    1.082445E+00    1.202717E-01    1.309692E-07    6.991544E-07    3.398476E-06
      317    3.1700E-07    1.082445E+00    1.202717E-01    1.309625E-07    6.993369E-07    3.398301E-06
      318    3.1800E-07    1.082445E+00    1.202717E-01    1.309558E-07    6.995184E-07    3.398126E-06
      319    3.1900E-07    1.082445E+00    1.202717E-01    1.309492E-07    6.996990E-07    3.397952E-06
      320    3.2000E-07    1.082445E+00    1.202717E-01    1.309426E-07    6.998787E-07    3.397779E-06
      321    3.2100E-07    1.082445E+00    1.202717E-01    1.309361E-07    7.000574E-07    3.397607E-06
      322    3.2200E-07    1.082445E+00    1.202717E-01    1.309296E-07    7.002351E-07    3.397435E-06
      323    3.2300E-07    1.082445E+00    1.202717E-01    1.309231E-07    7.004120E-07    3.397265E-06
      324    3.2400E-07    1.082445E+00    1.202717E-01    1.309167E-07    7.005879E-07    3.397095E-06
      325    3.2500E-07    1.082445E+00    1.202717E-01    1.309102E-07    7.007629E-07    3.396927E-06
      326    3.2600E-07    1.082445E+00    1.202717E-01    1.309039E-07    7.009370E-07    3.396759E-06
      327    3.2700E-07    1.082445E+00    1.202717E-01    1.308975E-07    7.011101E-07    3.396592E-06
      328    3.2800E-07    1.082445E+00    1.202717E-01    1.308912E-07    7.012824E-07    3.396426E-06
      329    3.2900E-07    1.082445E+00    1.202717E-01    1.308849E-07    7.014538E-07    3.396261E-06
      330    3.3000E-07    1.082445E+00    1.202717E-01    1.308787E-07    7.016242E-07    3.396097E-06
      331    3.3100E-07    1.082445E+00    1.202717E-01    1.308725E-07    7.017938E-07    3.395934E-06
      332    3.3200E-07    1.082445E+00    1.202717E-01    1.308663E-07    7.019625E-07    3.395771E-06
      333    3.3300E-07    1.082445E+00    1.202717E-01    1.308602E-07    7.021303E-07    3.395610E-06
      334    3.3400E-07    1.082445E+00    1.202717E-01    1.308540E-07    7.022972E-07    3.395449E-06
      335    3.3500E-07    1.082445E+00    1.202717E-01    1.308480E-07    7.024633E-07    3.395289E-06
      336    3.3600E-07    1.082445E+00    1.202717E-01    1.308419E-07    7.026284E-07    3.395130E-06
      337    3.3700E-07    1.082445E+00    1.202717E-01    1.308359E-07    7.027928E-07    3.394971E-06
      338    3.3800E-07    1.082445E+00    1.202717E-01    1.308299E-07    7.029562E-07    3.394814E-06
      339    3.3900E-07    1.082445E+00    1.202717E-01    1.308239E-07    7.031188E-07    3.394657E-06
      340    3.4000E-07    1.082445E+00    1.202717E-01    1.308180E-07    7.032806E-07    3.394501E-06
      341    3.4100E-07    1.082445E+00    1.202717E-01    1.308121E-07    7.034415E-07    3.394346E-06
      342    3.4200E-07    1.082445E+00    1.202717E-01    1.308063E-07    7.036015E-07    3.394192E-06
      343    3.4300E-07    1.082445E+00    1.202717E-01    1.308004E-07    7.037608E-07    3.394039E-06
      344    3.4400E-07    1.082445E+00    1.202717E-01    1.307946E-07    7.039191E-07    3.393886E-06
      345    3.4500E-07    1.082445E+00    1.202717E-01    1.307888E-07    7.040767E-07    3.393734E-06
      346    3.4600E-07    1.082445E+00    1.202717E-01    1.307831E-07    7.042334E-07    3.393583E-06
      347    3.4700E-07    1.082445E+00    1.202717E-01    1.307774E-07    7.043894E-07    3.393433E-06
      348    3.4800E-07    1.082445E+00    1.202717E-01    1.307717E-07    7.045445E-07    3.393284E-06
      349    3.4900E-07    1.082445E+00    1.202717E-01    1.307661E-07    7.046988E-07    3.393135E-06
      350    3.5000E-07    1.082445E+00    1.202717E-01    1.307604E-07    7.048522E-07    3.392987E-06
      351    3.5100E-07    1.082445E+00    1.202717E-01    1.307548E-07    7.050049E-07    3.392840E-06
      352    3.5200E-07    1.082445E+00    1.202717E-01    1.307493E-07    7.051568E-07    3.392694E-06
      353    3.5300E-07    1.082445E+00    1.202717E-01    1.307437E-07    7.053079E-07    3.392548E-06
      354    3.5400E-07    1.082445E+00    1.202717E-01    1.307382E-07    7.054582E-07    3.392404E-06
      355    3.5500E-07    1.082445E+00    1.202717E-01    1.307328E-07    7.056077E-07    3.392260E-06
      356    3.5600E-07    1.082445E+00    1.202717E-01    1.307273E-07    7.057564E-07    3.392116E-06
      357    3.5700E-07    1.082445E+00    1.202717E-01    1.307219E-07    7.059044E-07    3.391974E-06
      358    3.5800E-07    1.082445E+00    1.202717E-01    1.307165E-07    7.060515E-07    3.391832E-06
      359    3.5900E-07    1.082445E+00    1.202717E-01    1.307111E-07    7.061979E-07    3.391691E-06
      360    3.6000E-07    1.082445E+00    1.202717E-01    1.307058E-07    7.063436E-07    3.391551E-06
      361    3.6100E-07    1.082445E+00    1.202717E-01    1.307005E-07    7.064884E-07    3.391411E-06
      362    3.6200E-07    1.082445E+00    1.202717E-01    1.306952E-07    7.066326E-07    3.391272E-06
      363    3.6300E-07    1.082445E+00    1.202717E-01    1.306900E-07    7.067759E-07    3.391134E-06
      364    3.6400E-07    1.082445E+00    1.202717E-01    1.306847E-07    7.069185E-07    3.390997E-06
      365    3.6500E-07    1.082445E+00    1.202717E-01    1.306795E-07    7.070604E-07    3.390860E-06
      366    3.6600E-07    1.082445E+00    1.202717E-01    1.306744E-07    7.072015E-07    3.390724E-06
      367    3.6700E-07    1.082445E+00    1.202717E-01    1.306692E-07    7.073419E-07    3.390589E-06
      368    3.6800E-07    1.082445E+00    1.202717E-01    1.306641E-07    7.074816E-07    3.390454E-06
      369    3.6900E-07    1.082445E+00    1.202717E-01    1.306590E-07    7.076205E-07    3.390320E-06
      370    3.7000E-07    1.082445E+00    1.202717E-01    1.306540E-07    7.077587E-07    3.390187E-06
      371    3.7100E-07    1.082445E+00    1.202717E-01    1.306489E-07    7.078961E-07    3.390055E-06
      372    3.7200E-07    1.082445E+00    1.202717E-01    1.306439E-07    7.080329E-07    3.389923E-06
      373    3.7300E-07    1.082445E+00    1.202717E-01    1.306389E-07    7.081689E-07    3.389792E-06
      374    3.7400E-07    1.082445E+00    1.202717E-01    1.306340E-07    7.083042E-07    3.389662E-06
      375    3.7500E-07    1.082445E+00    1.202717E-01    1.306291E-07    7.084389E-07    3.389532E-06
      376    3.7600E-07    1.082445E+00    1.202717E-01    1.306241E-07    7.085728E-07    3.389403E-06
      377    3.7700E-07    1.082445E+00    1.202717E-01    1.306193E-07    7.087060E-07    3.389275E-06
      378    3.7800E-07    1.082445E+00    1.202717E-01    1.306144E-07    7.088385E-07    3.389147E-06
      379    3.7900E-07    1.082445E+00    1.202717E-01    1.306096E-07    7.089703E-07    3.389020E-06
      380    3.8000E-07    1.082445E+00    1.202717E-01    1.306048E-07    7.091014E-07    3.388894E-06
      381    3.8100E-07    1.082445E+00    1.202717E-01    1.306000E-07    7.092319E-07    3.388768E-06
      382    3.8200E-07    1.082445E+00    1.202717E-01    1.305952E-07    7.093616E-07    3.388643E-06
      383    3.8300E-07    1.082445E+00    1.202717E-01    1.305905E-07    7.094907E-07    3.388519E-06
      384    3.8400E-07    1.082445E+00    1.202717E-01    1.305858E-07    7.096191E-07    3.388395E-06
      385    3.8500E-07    1.082445E+00    1.202717E-01    1.305811E-07    7.097468E-07    3.388272E-06
      386    3.8600E-07    1.082445E+00    1.202717E-01    1.305765E-07    7.098739E-07    3.388150E-06
      387    3.8700E-07    1.082445E+00    1.202717E-01    1.305719E-07    7.100003E-07    3.388028E-06
      388    3.8800E-07    1.082445E+00    1.202717E-01    1.305672E-07    7.101260E-07    3.387907E-06
      389    3.8900E-07    1.082445E+00    1.202717E-01    1.305627E-07    7.102511E-07    3.387786E-06
      390    3.9000E-07    1.082445E+00    1.202717E-01    1.305581E-07    7.103756E-07    3.387666E-06
      391    3.9100E-07    1.082445E+00    1.202717E-01    1.305536E-07    7.104993E-07    3.387547E-06
      392    3.9200E-07    1.082445E+00    1.202717E-01    1.305491E-07    7.106225E-07    3.387428E-06
      393    3.9300E-07    1.082445E+00    1.202717E-01    1.305446E-07    7.107449E-07    3.387310E-06
      394    3.9400E-07    1.082445E+00    1.202717E-01    1.305401E-07    7.108668E-07    3.387193E-06
      395    3.9500E-07    1.082445E+00    1.202717E-01    1.305357E-07    7.109880E-07    3.387076E-06
      396    3.9600E-07    1.082445E+00    1.202717E-01    1.305313E-07    7.111085E-07    3.386960E-06
      397    3.9700E-07    1.082445E+00    1.202717E-01    1.305269E-07    7.112285E-07    3.386845E-06
      398    3.9800E-07    1.082445E+00    1.202717E-01    1.305225E-07    7.113478E-07    3.386730E-06
      399    3.9900E-07    1.082445E+00    1.202717E-01    1.305181E-07    7.114665E-07    3.386615E-06
      400    4.0000E-07    1.082445E+00    1.202717E-01    1.305138E-07    7.115845E-07    3.386502E-06
      401    4.0100E-07    1.082445E+00    1.202717E-01    1.305095E-07    7.117020E-07    3.386388E-06
      402    4.0200E-07    1.082445E+00    1.202717E-01    1.305052E-07    7.118188E-07    3.386276E-06
      403    4.0300E-07    1.082445E+00    1.202717E-01    1.305010E-07    7.119350E-07    3.386164E-06
      404    4.0400E-07    1.082445E+00    1.202717E-01    1.304967E-07    7.120507E-07    3.386053E-06
      405    4.0500E-07    1.082445E+00    1.202717E-01    1.304925E-07    7.121657E-07    3.385942E-06
      406    4.0600E-07    1.082445E+00    1.202717E-01    1.304883E-07    7.122801E-07    3.385832E-06
      407    4.0700E-07    1.082445E+00    1.202717E-01    1.304842E-07    7.123939E-07    3.385722E-06
      408    4.0800E-07    1.082445E+00    1.202717E-01    1.304800E-07    7.125071E-07    3.385613E-06
      409    4.0900E-07    1.082445E+00    1.202717E-01    1.304759E-07    7.126197E-07    3.385504E-06
      410    4.1000E-07    1.082445E+00    1.202717E-01    1.304718E-07    7.127317E-07    3.385396E-06
      411    4.1100E-07    1.082445E+00    1.202717E-01    1.304677E-07    7.128432E-07    3.385289E-06
      412    4.1200E-07    1.082445E+00    1.202717E-01    1.304636E-07    7.129540E-07    3.385182E-06
      413    4.1300E-07    1.082445E+00    1.202717E-01    1.304596E-07    7.130643E-07    3.385076E-06
      414    4.1400E-07    1.082445E+00    1.202717E-01    1.304556E-07    7.131740E-07    3.384970E-06
      415    4.1500E-07    1.082445E+00    1.202717E-01    1.304516E-07    7.132832E-07    3.384865E-06
      416    4.1600E-07    1.082445E+00    1.202717E-01    1.304476E-07    7.133917E-07    3.384761E-06
      417    4.1700E-07    1.082445E+00    1.202717E-01    1.304437E-07    7.134997E-07    3.384657E-06
      418    4.1800E-07    1.082445E+00    1.202717E-01    1.304397E-07    7.136071E-07    3.384553E-06
      419    4.1900E-07    1.082445E+00    1.202717E-01    1.304358E-07    7.137140E-07    3.384450E-06
      420    4.2000E-07    1.082445E+00    1.202717E-01    1.304319E-07    7.138203E-07    3.384348E-06
      421    4.2100E-07    1.082445E+00    1.202717E-01    1.304280E-07    7.139260E-07    3.384246E-06
      422    4.2200E-07    1.082445E+00    1.202717E-01    1.304242E-07    7.140312E-07    3.384145E-06
      423    4.2300E-07    1.082445E+00    1.202717E-01    1.304204E-07    7.141359E-07    3.384044E-06
      424    4.2400E-07    1.082445E+00    1.202717E-01    1.304165E-07    7.142400E-07    3.383943E-06
      425    4.2500E-07    1.082445E+00    1.202717E-01    1.304127E-07    7.143435E-07    3.383844E-06
      426    4.2600E-07    1.082445E+00    1.202717E-01    1.304090E-07    7.144465E-07    3.383745E-06
      427    4.2700E-07    1.082445E+00    1.202717E-01    1.304052E-07    7.145490E-07    3.383646E-06
      428    4.2800E-07    1.082445E+00    1.202717E-01    1.304015E-07    7.146509E-07    3.383548E-06
      429    4.2900E-07    1.082445E+00    1.202717E-01    1.303978E-07    7.147523E-07    3.383450E-06
      430    4.3000E-07    1.082445E+00    1.202717E-01    1.303941E-07    7.148532E-07    3.383353E-06
      431    4.3100E-07    1.082445E+00    1.202717E-01    1.303904E-07    7.149535E-07    3.383256E-06
