iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
      176    3.5200E-06    9.501462E-01    2.525697E-01    1.206002E-15    1.205200E-15    4.032971E-09    5.926559E-06    1.007421E-15    1.573441E-06
      177    3.5400E-06    9.501462E-01    2.525697E-01    1.206037E-15    1.205214E-15    4.065298E-09    5.919529E-06    1.007431E-15    1.580471E-06
      178    3.5600E-06    9.501462E-01    2.525697E-01    1.206072E-15    1.205228E-15    4.097714E-09    5.912517E-06    1.007441E-15    1.587483E-06
      179    3.5800E-06    9.501462E-01    2.525697E-01    1.206107E-15    1.205242E-15    4.130221E-09    5.905522E-06    1.007451E-15    1.594478E-06
      180    3.6000E-06    9.501462E-01    2.525697E-01    1.206142E-15    1.205257E-15    4.162818E-09    5.898544E-06    1.007461E-15    1.601456E-06
      181    3.6200E-06    9.501462E-01    2.525697E-01    1.206178E-15    1.205271E-15    4.195504E-09    5.891583E-06    1.007470E-15    1.608417E-06
      182    3.6400E-06    9.501462E-01    2.525697E-01    1.206213E-15    1.205285E-15    4.228279E-09    5.884640E-06    1.007479E-15    1.615360E-06
      183    3.6600E-06    9.501462E-01    2.525697E-01    1.206249E-15    1.205299E-15    4.261144E-09    5.877713E-06    1.007487E-15    1.622287E-06
      184    3.6800E-06    9.501462E-01    2.525697E-01    1.206285E-15    1.205314E-15    4.294097E-09    5.870804E-06    1.007496E-15    1.629196E-06
      185    3.7000E-06    9.501462E-01    2.525697E-01    1.206321E-15    1.205328E-15    4.327140E-09    5.863911E-06    1.007504E-15    1.636089E-06
      186    3.7200E-06    9.501462E-01    2.525697E-01    1.206357E-15    1.205342E-15    4.360270E-09    5.857036E-06    1.007511E-15    1.642964E-06
      187    3.7400E-06    9.501462E-01    2.525697E-01    1.206394E-15    1.205356E-15    4.393489E-09    5.850177E-06    1.007519E-15    1.649823E-06
      188    3.7600E-06    9.501462E-01    2.525697E-01    1.206430E-15    1.205370E-15    4.426796E-09    5.843335E-06    1.007526E-15    1.656665E-06
      189    3.7800E-06    9.501462E-01    2.525697E-01    1.206467E-15    1.205385E-15    4.460191E-09    5.836510E-06    1.007533E-15    1.663490E-06
      190    3.8000E-06    9.501462E-01    2.525697E-01    1.206503E-15    1.205399E-15    4.493673E-09    5.829702E-06    1.007539E-15    1.670298E-06
      191    3.8200E-06    9.501462E-01    2.525697E-01    1.206540E-15    1.205413E-15    4.527243E-09    5.822910E-06    1.007545E-15    1.677090E-06
      192    3.8400E-06    9.501462E-01    2.525697E-01    1.206577E-15    1.205427E-15    4.560900E-09    5.816135E-06    1.007551E-15    1.683865E-06
      193    3.8600E-06    9.501462E-01    2.525696E-01    1.206615E-15    1.205442E-15    4.594644E-09    5.809376E-06    1.007557E-15    1.690624E-06
      194    3.8800E-06    9.501462E-01    2.525696E-01    1.206652E-15    1.205456E-15    4.628475E-09    5.802634E-06    1.007563E-15    1.697366E-06
      195    3.9000E-06    9.501462E-01    2.525696E-01    1.206690E-15    1.205470E-15    4.662392E-09    5.795908E-06    1.007568E-15    1.704092E-06
      196    3.9200E-06    9.501462E-01    2.525696E-01    1.206727E-15    1.205484E-15    4.696395E-09    5.789199E-06    1.007572E-15    1.710801E-06
      197    3.9400E-06    9.501462E-01    2.525696E-01    1.206765E-15    1.205499E-15    4.730485E-09    5.782506E-06    1.007577E-15    1.717494E-06
      198    3.9600E-06    9.501462E-01    2.525696E-01    1.206803E-15    1.205513E-15    4.764661E-09    5.775829E-06    1.007581E-15    1.724171E-06
      199    3.9800E-06    9.501462E-01    2.525696E-01    1.206841E-15    1.205527E-15    4.798922E-09    5.769168E-06    1.007585E-15    1.730832E-06
      200    4.0000E-06    9.501462E-01    2.525696E-01    1.206880E-15    1.205541E-15    4.833269E-09    5.762523E-06    1.007589E-15    1.737477E-06
      201    4.0200E-06    9.501462E-01    2.525696E-01    1.206918E-15    1.205556E-15    4.867701E-09    5.755894E-06    1.007593E-15    1.744106E-06
      202    4.0400E-06    9.501462E-01    2.525696E-01    1.206957E-15    1.205570E-15    4.902218E-09    5.749282E-06    1.007596E-15    1.750718E-06
      203    4.0600E-06    9.501462E-01    2.525696E-01    1.206995E-15    1.205584E-15    4.936820E-09    5.742685E-06    1.007599E-15    1.757315E-06
      204    4.0800E-06    9.501462E-01    2.525696E-01    1.207034E-15    1.205598E-15    4.971507E-09    5.736104E-06    1.007601E-15    1.763896E-06
      205    4.1000E-06    9.501462E-01    2.525696E-01    1.207073E-15    1.205612E-15    5.006278E-09    5.729540E-06    1.007604E-15    1.770460E-06
      206    4.1200E-06    9.501462E-01    2.525696E-01    1.207112E-15    1.205627E-15    5.041134E-09    5.722990E-06    1.007606E-15    1.777010E-06
      207    4.1400E-06    9.501462E-01    2.525696E-01    1.207152E-15    1.205641E-15    5.076073E-09    5.716457E-06    1.007608E-15    1.783543E-06
      208    4.1600E-06    9.501462E-01    2.525696E-01    1.207191E-15    1.205655E-15    5.111097E-09    5.709939E-06    1.007609E-15    1.790061E-06
      209    4.1800E-06    9.501462E-01    2.525696E-01    1.207231E-15    1.205669E-15    5.146204E-09    5.703437E-06    1.007610E-15    1.796563E-06
      210    4.2000E-06    9.501462E-01    2.525696E-01    1.207270E-15    1.205684E-15    5.181394E-09    5.696951E-06    1.007611E-15    1.803049E-06
      211    4.2200E-06    9.501462E-01    2.525696E-01    1.207310E-15    1.205698E-15    5.216668E-09    5.690480E-06    1.007612E-15    1.809520E-06
      212    4.2400E-06    9.501462E-01    2.525696E-01    1.207350E-15    1.205712E-15    5.252025E-09    5.684025E-06    1.007613E-15    1.815975E-06
      213    4.2600E-06    9.501462E-01    2.525696E-01    1.207390E-15    1.205726E-15    5.287465E-09    5.677585E-06    1.007613E-15    1.822415E-06
      214    4.2800E-06    9.501462E-01    2.525696E-01    1.207431E-15    1.205741E-15    5.322987E-09    5.671160E-06    1.007613E-15    1.828840E-06
      215    4.3000E-06    9.501462E-01    2.525696E-01    1.207471E-15    1.205755E-15    5.358592E-09    5.664751E-06    1.007613E-15    1.835249E-06
      216    4.3200E-06    9.501462E-01    2.525696E-01    1.207512E-15    1.205769E-15    5.394279E-09    5.658356E-06    1.007612E-15    1.841644E-06
      217    4.3400E-06    9.501462E-01    2.525696E-01    1.207552E-15    1.205783E-15    5.430048E-09    5.651978E-06    1.007611E-15    1.848022E-06
      218    4.3600E-06    9.501462E-01    2.525696E-01    1.207593E-15    1.205798E-15    5.465900E-09    5.645614E-06    1.007610E-15    1.854386E-06
      219    4.3800E-06    9.501462E-01    2.525696E-01    1.207634E-15    1.205812E-15    5.501832E-09    5.639265E-06    1.007609E-15    1.860735E-06
      220    4.4000E-06    9.501462E-01    2.525696E-01    1.207675E-15    1.205826E-15    5.537847E-09    5.632932E-06    1.007607E-15    1.867068E-06
      221    4.4200E-06    9.501462E-01    2.525696E-01    1.207717E-15    1.205840E-15    5.573942E-09    5.626613E-06    1.007605E-15    1.873387E-06
      222    4.4400E-06    9.501462E-01    2.525696E-01    1.207758E-15    1.205855E-15    5.610119E-09    5.620310E-06    1.007603E-15    1.879690E-06
      223    4.4600E-06    9.501462E-01    2.525695E-01    1.207800E-15    1.205869E-15    5.646376E-09    5.614021E-06    1.007601E-15    1.885979E-06
      224    4.4800E-06    9.501462E-01    2.525695E-01    1.207841E-15    1.205883E-15    5.682715E-09    5.607748E-06    1.007598E-15    1.892252E-06
      225    4.5000E-06    9.501462E-01    2.525695E-01    1.207883E-15    1.205897E-15    5.719134E-09    5.601489E-06    1.007595E-15    1.898511E-06
      226    4.5200E-06    9.501462E-01    2.525695E-01    1.207925E-15    1.205912E-15    5.755633E-09    5.595245E-06    1.007592E-15    1.904755E-06
      227    4.5400E-06    9.501462E-01    2.525695E-01    1.207967E-15    1.205926E-15    5.792212E-09    5.589015E-06    1.007588E-15    1.910985E-06
      228    4.5600E-06    9.501462E-01    2.525695E-01    1.208009E-15    1.205940E-15    5.828872E-09    5.582800E-06    1.007585E-15    1.917200E-06
      229    4.5800E-06    9.501462E-01    2.525695E-01    1.208052E-15    1.205954E-15    5.865611E-09    5.576600E-06    1.007581E-15    1.923400E-06
      230    4.6000E-06    9.501462E-01    2.525695E-01    1.208094E-15    1.205969E-15    5.902429E-09    5.570415E-06    1.007577E-15    1.929585E-06
      231    4.6200E-06    9.501462E-01    2.525695E-01    1.208137E-15    1.205983E-15    5.939327E-09    5.564244E-06    1.007572E-15    1.935756E-06
      232    4.6400E-06    9.501462E-01    2.525695E-01    1.208180E-15    1.205997E-15    5.976305E-09    5.558087E-06    1.007567E-15    1.941913E-06
      233    4.6600E-06    9.501462E-01    2.525695E-01    1.208223E-15    1.206011E-15    6.013361E-09    5.551945E-06    1.007562E-15    1.948055E-06
      234    4.6800E-06    9.501462E-01    2.525695E-01    1.208266E-15    1.206026E-15    6.050496E-09    5.545817E-06    1.007557E-15    1.954183E-06
      235    4.7000E-06    9.501462E-01    2.525695E-01    1.208309E-15    1.206040E-15    6.087710E-09    5.539704E-06    1.007552E-15    1.960296E-06
      236    4.7200E-06    9.501462E-01    2.525695E-01    1.208352E-15    1.206054E-15    6.125002E-09    5.533605E-06    1.007546E-15    1.966395E-06
      237    4.7400E-06    9.501462E-01    2.525695E-01    1.208396E-15    1.206068E-15    6.162373E-09    5.527520E-06    1.007540E-15    1.972480E-06
      238    4.7600E-06    9.501462E-01    2.525695E-01    1.208439E-15    1.206083E-15    6.199822E-09    5.521449E-06    1.007534E-15    1.978551E-06
      239    4.7800E-06    9.501462E-01    2.525695E-01    1.208483E-15    1.206097E-15    6.237348E-09    5.515393E-06    1.007527E-15    1.984607E-06
      240    4.8000E-06    9.501462E-01    2.525695E-01    1.208527E-15    1.206111E-15    6.274953E-09    5.509350E-06    1.007521E-15    1.990650E-06
      241    4.8200E-06    9.501462E-01    2.525695E-01    1.208571E-15    1.206125E-15    6.312635E-09    5.503322E-06    1.007514E-15    1.996678E-06
      242    4.8400E-06    9.501462E-01    2.525695E-01    1.208615E-15    1.206140E-15    6.350394E-09    5.497308E-06    1.007507E-15    2.002692E-06
      243    4.8600E-06    9.501462E-01    2.525695E-01    1.208659E-15    1.206154E-15    6.388231E-09    5.491307E-06    1.007499E-15    2.008693E-06
      244    4.8800E-06    9.501462E-01    2.525695E-01    1.208704E-15    1.206168E-15    6.426144E-09    5.485321E-06    1.007492E-15    2.014679E-06
      245    4.9000E-06    9.501462E-01    2.525695E-01    1.208748E-15    1.206182E-15    6.464135E-09    5.479348E-06    1.007484E-15    2.020652E-06
      246    4.9200E-06    9.501462E-01    2.525695E-01    1.208793E-15    1.206197E-15    6.502202E-09    5.473390E-06    1.007475E-15    2.026610E-06
      247    4.9400E-06    9.501462E-01    2.525695E-01    1.208838E-15    1.206211E-15    6.540345E-09    5.467445E-06    1.007467E-15    2.032555E-06
      248    4.9600E-06    9.501462E-01    2.525695E-01    1.208883E-15    1.206225E-15    6.578565E-09    5.461513E-06    1.007458E-15    2.038487E-06
      249    4.9800E-06    9.501462E-01    2.525695E-01    1.208928E-15    1.206239E-15    6.616861E-09    5.455596E-06    1.007450E-15    2.044404E-06
      250    5.0000E-06    9.501462E-01    2.525695E-01    1.208973E-15    1.206254E-15    6.655233E-09    5.449692E-06    1.007440E-15    2.050308E-06
      251    5.0200E-06    9.501462E-01    2.525695E-01    1.209018E-15    1.206268E-15    6.693681E-09    5.443802E-06    1.007431E-15    2.056198E-06
      252    5.0400E-06    9.501462E-01    2.525695E-01    1.209064E-15    1.206282E-15    6.732204E-09    5.437925E-06    1.007421E-15    2.062075E-06
      253    5.0600E-06    9.501462E-01    2.525695E-01    1.209109E-15    1.206296E-15    6.770803E-09    5.432062E-06    1.007412E-15    2.067938E-06
      254    5.0800E-06    9.501462E-01    2.525695E-01    1.209155E-15    1.206311E-15    6.809477E-09    5.426212E-06    1.007402E-15    2.073788E-06
      255    5.1000E-06    9.501462E-01    2.525695E-01    1.209201E-15    1.206325E-15    6.848226E-09    5.420376E-06    1.007391E-15    2.079624E-06
      256    5.1200E-06    9.501462E-01    2.525694E-01    1.209247E-15    1.206339E-15    6.887050E-09    5.414553E-06    1.007381E-15    2.085447E-06
      257    5.1400E-06    9.501462E-01    2.525694E-01    1.209293E-15    1.206353E-15    6.925949E-09    5.408743E-06    1.007370E-15    2.091257E-06
      258    5.1600E-06    9.501462E-01    2.525694E-01    1.209339E-15    1.206368E-15    6.964923E-09    5.402947E-06    1.007359E-15    2.097053E-06
      259    5.1800E-06    9.501462E-01    2.525694E-01    1.209385E-15    1.206382E-15    7.003970E-09    5.397164E-06    1.007348E-15    2.102836E-06
      260    5.2000E-06    9.501462E-01    2.525694E-01    1.209432E-15    1.206396E-15    7.043093E-09    5.391394E-06    1.007336E-15    2.108606E-06
      261    5.2200E-06    9.501462E-01    2.525694E-01    1.209478E-15    1.206410E-15    7.082289E-09    5.385638E-06    1.007325E-15    2.114362E-06
      262    5.2400E-06    9.501462E-01    2.525694E-01    1.209525E-15    1.206425E-15    7.121559E-09    5.379894E-06    1.007313E-15    2.120106E-06
      263    5.2600E-06    9.501462E-01    2.525694E-01    1.209572E-15    1.206439E-15    7.160902E-09    5.374164E-06    1.007300E-15    2.125836E-06
      264    5.2800E-06    9.501462E-01    2.525694E-01    1.209619E-15    1.206453E-15    7.200320E-09    5.368447E-06    1.007288E-15    2.131553E-06
      265    5.3000E-06    9.501462E-01    2.525694E-01    1.209666E-15    1.206467E-15    7.239810E-09    5.362742E-06    1.007275E-15    2.137258E-06
      266    5.3200E-06    9.501462E-01    2.525694E-01    1.209713E-15    1.206482E-15    7.279374E-09    5.357051E-06    1.007263E-15    2.142949E-06
      267    5.3400E-06    9.501462E-01    2.525694E-01    1.209761E-15    1.206496E-15    7.319011E-09    5.351372E-06    1.007249E-15    2.148628E-06
      268    5.3600E-06    9.501462E-01    2.525694E-01    1.209808E-15    1.206510E-15    7.358721E-09    5.345707E-06    1.007236E-15    2.154293E-06
      269    5.3800E-06    9.501462E-01    2.525694E-01    1.209856E-15    1.206525E-15    7.398504E-09    5.340054E-06    1.007223E-15    2.159946E-06
      270    5.4000E-06    9.501462E-01    2.525694E-01    1.209903E-15    1.206539E-15    7.438359E-09    5.334414E-06    1.007209E-15    2.165586E-06
      271    5.4200E-06    9.501462E-01    2.525694E-01    1.209951E-15    1.206553E-15    7.478287E-09    5.328787E-06    1.007195E-15    2.171213E-06
      272    5.4400E-06    9.501462E-01    2.525694E-01    1.209999E-15    1.206567E-15    7.518286E-09    5.323173E-06    1.007181E-15    2.176827E-06
      273    5.4600E-06    9.501462E-01    2.525694E-01    1.210047E-15    1.206582E-15    7.558358E-09    5.317571E-06    1.007166E-15    2.182429E-06
      274    5.4800E-06    9.501462E-01    2.525694E-01    1.210095E-15    1.206596E-15    7.598502E-09    5.311982E-06    1.007152E-15    2.188018E-06
      275    5.5000E-06    9.501462E-01    2.525694E-01    1.210144E-15    1.206610E-15    7.638718E-09    5.306406E-06    1.007137E-15    2.193594E-06
      276    5.5200E-06    9.501462E-01    2.525694E-01    1.210192E-15    1.206624E-15    7.679005E-09    5.300842E-06    1.007122E-15    2.199158E-06
      277    5.5400E-06    9.501462E-01    2.525694E-01    1.210241E-15    1.206639E-15    7.719363E-09    5.295290E-06    1.007106E-15    2.204710E-06
      278    5.5600E-06    9.501462E-01    2.525694E-01    1.210289E-15    1.206653E-15    7.759793E-09    5.289752E-06    1.007091E-15    2.210248E-06
      279    5.5800E-06    9.501462E-01    2.525694E-01    1.210338E-15    1.206667E-15    7.800294E-09    5.284225E-06    1.007075E-15    2.215775E-06
      280    5.6000E-06    9.501462E-01    2.525694E-01    1.210387E-15    1.206681E-15    7.840866E-09    5.278711E-06    1.007059E-15    2.221289E-06
      281    5.6200E-06    9.501462E-01    2.525694E-01    1.210436E-15    1.206696E-15    7.881508E-09    5.273209E-06    1.007043E-15    2.226791E-06
      282    5.6400E-06    9.501462E-01    2.525694E-01    1.210485E-15    1.206710E-15    7.922222E-09    5.267720E-06    1.007026E-15    2.232280E-06
      283    5.6600E-06    9.501462E-01    2.525694E-01    1.210535E-15    1.206724E-15    7.963005E-09    5.262243E-06    1.007010E-15    2.237757E-06
      284    5.6800E-06    9.501462E-01    2.525694E-01    1.210584E-15    1.206738E-15    8.003860E-09    5.256778E-06    1.006993E-15    2.243222E-06
      285    5.7000E-06    9.501462E-01    2.525694E-01    1.210634E-15    1.206753E-15    8.044784E-09    5.251326E-06    1.006976E-15    2.248674E-06
      286    5.7200E-06    9.501462E-01    2.525694E-01    1.210683E-15    1.206767E-15    8.085778E-09    5.245885E-06    1.006958E-15    2.254115E-06
      287    5.7400E-06    9.501462E-01    2.525694E-01    1.210733E-15    1.206781E-15    8.126842E-09    5.240457E-06    1.006941E-15    2.259543E-06
      288    5.7600E-06    9.501462E-01    2.525694E-01    1.210783E-15    1.206795E-15    8.167976E-09    5.235041E-06    1.006923E-15    2.264959E-06
      289    5.7800E-06    9.501462E-01    2.525694E-01    1.210833E-15    1.206810E-15    8.209179E-09    5.229637E-06    1.006905E-15    2.270363E-06
      290    5.8000E-06    9.501462E-01    2.525694E-01    1.210883E-15    1.206824E-15    8.250451E-09    5.224245E-06    1.006887E-15    2.275755E-06
      291    5.8200E-06    9.501462E-01    2.525694E-01    1.210933E-15    1.206838E-15    8.291793E-09    5.218865E-06    1.006869E-15    2.281135E-06
      292    5.8400E-06    9.501462E-01    2.525693E-01    1.210984E-15    1.206852E-15    8.333204E-09    5.213496E-06    1.006850E-15    2.286504E-06
      293    5.8600E-06    9.501462E-01    2.525693E-01    1.211034E-15    1.206867E-15    8.374684E-09    5.208140E-06    1.006831E-15    2.291860E-06
      294    5.8800E-06    9.501462E-01    2.525693E-01    1.211085E-15    1.206881E-15    8.416233E-09    5.202796E-06    1.006812E-15    2.297204E-06
      295    5.9000E-06    9.501462E-01    2.525693E-01    1.211136E-15    1.206895E-15    8.457850E-09    5.197463E-06    1.006793E-15    2.302537E-06
