iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
      182    3.6400E-06    9.501462E-01    2.525697E-01    1.206218E-15    1.205292E-15    4.236715E-09    5.879438E-06    1.007511E-15    1.620562E-06
      183    3.6600E-06    9.501462E-01    2.525697E-01    1.206253E-15    1.205306E-15    4.269602E-09    5.872516E-06    1.007519E-15    1.627484E-06
      184    3.6800E-06    9.501462E-01    2.525697E-01    1.206289E-15    1.205321E-15    4.302578E-09    5.865611E-06    1.007528E-15    1.634389E-06
      185    3.7000E-06    9.501462E-01    2.525697E-01    1.206325E-15    1.205335E-15    4.335642E-09    5.858723E-06    1.007536E-15    1.641277E-06
      186    3.7200E-06    9.501462E-01    2.525697E-01    1.206362E-15    1.205349E-15    4.368796E-09    5.851852E-06    1.007543E-15    1.648148E-06
      187    3.7400E-06    9.501462E-01    2.525697E-01    1.206398E-15    1.205363E-15    4.402037E-09    5.844998E-06    1.007551E-15    1.655002E-06
      188    3.7600E-06    9.501462E-01    2.525697E-01    1.206434E-15    1.205378E-15    4.435367E-09    5.838160E-06    1.007558E-15    1.661840E-06
      189    3.7800E-06    9.501462E-01    2.525697E-01    1.206471E-15    1.205392E-15    4.468784E-09    5.831339E-06    1.007564E-15    1.668661E-06
      190    3.8000E-06    9.501462E-01    2.525697E-01    1.206508E-15    1.205406E-15    4.502290E-09    5.824535E-06    1.007571E-15    1.675465E-06
      191    3.8200E-06    9.501462E-01    2.525697E-01    1.206545E-15    1.205420E-15    4.535882E-09    5.817748E-06    1.007577E-15    1.682252E-06
      192    3.8400E-06    9.501462E-01    2.525696E-01    1.206582E-15    1.205434E-15    4.569562E-09    5.810977E-06    1.007583E-15    1.689023E-06
      193    3.8600E-06    9.501462E-01    2.525696E-01    1.206619E-15    1.205449E-15    4.603329E-09    5.804223E-06    1.007589E-15    1.695777E-06
      194    3.8800E-06    9.501462E-01    2.525696E-01    1.206657E-15    1.205463E-15    4.637182E-09    5.797485E-06    1.007594E-15    1.702515E-06
      195    3.9000E-06    9.501462E-01    2.525696E-01    1.206694E-15    1.205477E-15    4.671123E-09    5.790763E-06    1.007599E-15    1.709237E-06
      196    3.9200E-06    9.501462E-01    2.525696E-01    1.206732E-15    1.205491E-15    4.705149E-09    5.784058E-06    1.007604E-15    1.715942E-06
      197    3.9400E-06    9.501462E-01    2.525696E-01    1.206770E-15    1.205506E-15    4.739262E-09    5.777369E-06    1.007608E-15    1.722631E-06
      198    3.9600E-06    9.501462E-01    2.525696E-01    1.206808E-15    1.205520E-15    4.773461E-09    5.770697E-06    1.007612E-15    1.729303E-06
      199    3.9800E-06    9.501462E-01    2.525696E-01    1.206846E-15    1.205534E-15    4.807745E-09    5.764040E-06    1.007616E-15    1.735960E-06
      200    4.0000E-06    9.501462E-01    2.525696E-01    1.206884E-15    1.205548E-15    4.842115E-09    5.757400E-06    1.007620E-15    1.742600E-06
      201    4.0200E-06    9.501462E-01    2.525696E-01    1.206923E-15    1.205563E-15    4.876571E-09    5.750776E-06    1.007623E-15    1.749224E-06
      202    4.0400E-06    9.501462E-01    2.525696E-01    1.206962E-15    1.205577E-15    4.911111E-09    5.744167E-06    1.007627E-15    1.755833E-06
      203    4.0600E-06    9.501462E-01    2.525696E-01    1.207000E-15    1.205591E-15    4.945737E-09    5.737575E-06    1.007629E-15    1.762425E-06
      204    4.0800E-06    9.501462E-01    2.525696E-01    1.207039E-15    1.205605E-15    4.980447E-09    5.730999E-06    1.007632E-15    1.769001E-06
      205    4.1000E-06    9.501462E-01    2.525696E-01    1.207078E-15    1.205620E-15    5.015242E-09    5.724438E-06    1.007634E-15    1.775562E-06
      206    4.1200E-06    9.501462E-01    2.525696E-01    1.207117E-15    1.205634E-15    5.050121E-09    5.717894E-06    1.007636E-15    1.782106E-06
      207    4.1400E-06    9.501462E-01    2.525696E-01    1.207157E-15    1.205648E-15    5.085084E-09    5.711365E-06    1.007638E-15    1.788635E-06
      208    4.1600E-06    9.501462E-01    2.525696E-01    1.207196E-15    1.205662E-15    5.120131E-09    5.704851E-06    1.007639E-15    1.795149E-06
      209    4.1800E-06    9.501462E-01    2.525696E-01    1.207236E-15    1.205677E-15    5.155262E-09    5.698354E-06    1.007641E-15    1.801646E-06
      210    4.2000E-06    9.501462E-01    2.525696E-01    1.207276E-15    1.205691E-15    5.190476E-09    5.691872E-06    1.007642E-15    1.808128E-06
      211    4.2200E-06    9.501462E-01    2.525696E-01    1.207316E-15    1.205705E-15    5.225774E-09    5.685405E-06    1.007642E-15    1.814595E-06
      212    4.2400E-06    9.501462E-01    2.525696E-01    1.207356E-15    1.205719E-15    5.261154E-09    5.678954E-06    1.007643E-15    1.821046E-06
      213    4.2600E-06    9.501462E-01    2.525696E-01    1.207396E-15    1.205734E-15    5.296618E-09    5.672519E-06    1.007643E-15    1.827481E-06
      214    4.2800E-06    9.501462E-01    2.525696E-01    1.207436E-15    1.205748E-15    5.332164E-09    5.666099E-06    1.007643E-15    1.833901E-06
      215    4.3000E-06    9.501462E-01    2.525696E-01    1.207477E-15    1.205762E-15    5.367793E-09    5.659694E-06    1.007642E-15    1.840306E-06
      216    4.3200E-06    9.501462E-01    2.525696E-01    1.207517E-15    1.205776E-15    5.403504E-09    5.653304E-06    1.007642E-15    1.846696E-06
      217    4.3400E-06    9.501462E-01    2.525696E-01    1.207558E-15    1.205790E-15    5.439297E-09    5.646930E-06    1.007641E-15    1.853070E-06
      218    4.3600E-06    9.501462E-01    2.525696E-01    1.207599E-15    1.205805E-15    5.475172E-09    5.640570E-06    1.007640E-15    1.859430E-06
      219    4.3800E-06    9.501462E-01    2.525696E-01    1.207640E-15    1.205819E-15    5.511129E-09    5.634226E-06    1.007638E-15    1.865774E-06
      220    4.4000E-06    9.501462E-01    2.525696E-01    1.207681E-15    1.205833E-15    5.547168E-09    5.627897E-06    1.007636E-15    1.872103E-06
      221    4.4200E-06    9.501462E-01    2.525696E-01    1.207722E-15    1.205847E-15    5.583287E-09    5.621583E-06    1.007634E-15    1.878417E-06
      222    4.4400E-06    9.501462E-01    2.525696E-01    1.207764E-15    1.205862E-15    5.619488E-09    5.615284E-06    1.007632E-15    1.884716E-06
      223    4.4600E-06    9.501462E-01    2.525695E-01    1.207805E-15    1.205876E-15    5.655770E-09    5.609000E-06    1.007630E-15    1.891000E-06
      224    4.4800E-06    9.501462E-01    2.525695E-01    1.207847E-15    1.205890E-15    5.692133E-09    5.602731E-06    1.007627E-15    1.897269E-06
      225    4.5000E-06    9.501462E-01    2.525695E-01    1.207889E-15    1.205904E-15    5.728576E-09    5.596476E-06    1.007624E-15    1.903524E-06
      226    4.5200E-06    9.501462E-01    2.525695E-01    1.207931E-15    1.205919E-15    5.765099E-09    5.590237E-06    1.007621E-15    1.909763E-06
      227    4.5400E-06    9.501462E-01    2.525695E-01    1.207973E-15    1.205933E-15    5.801703E-09    5.584012E-06    1.007617E-15    1.915988E-06
      228    4.5600E-06    9.501462E-01    2.525695E-01    1.208016E-15    1.205947E-15    5.838387E-09    5.577801E-06    1.007613E-15    1.922199E-06
      229    4.5800E-06    9.501462E-01    2.525695E-01    1.208058E-15    1.205961E-15    5.875150E-09    5.571606E-06    1.007609E-15    1.928394E-06
      230    4.6000E-06    9.501462E-01    2.525695E-01    1.208101E-15    1.205976E-15    5.911994E-09    5.565425E-06    1.007605E-15    1.934575E-06
      231    4.6200E-06    9.501462E-01    2.525695E-01    1.208143E-15    1.205990E-15    5.948916E-09    5.559258E-06    1.007601E-15    1.940742E-06
      232    4.6400E-06    9.501462E-01    2.525695E-01    1.208186E-15    1.206004E-15    5.985918E-09    5.553106E-06    1.007596E-15    1.946894E-06
      233    4.6600E-06    9.501462E-01    2.525695E-01    1.208229E-15    1.206018E-15    6.022999E-09    5.546969E-06    1.007591E-15    1.953031E-06
      234    4.6800E-06    9.501462E-01    2.525695E-01    1.208272E-15    1.206033E-15    6.060159E-09    5.540845E-06    1.007585E-15    1.959155E-06
      235    4.7000E-06    9.501462E-01    2.525695E-01    1.208315E-15    1.206047E-15    6.097397E-09    5.534736E-06    1.007580E-15    1.965264E-06
      236    4.7200E-06    9.501462E-01    2.525695E-01    1.208359E-15    1.206061E-15    6.134714E-09    5.528642E-06    1.007574E-15    1.971358E-06
      237    4.7400E-06    9.501462E-01    2.525695E-01    1.208402E-15    1.206075E-15    6.172110E-09    5.522561E-06    1.007568E-15    1.977439E-06
      238    4.7600E-06    9.501462E-01    2.525695E-01    1.208446E-15    1.206090E-15    6.209583E-09    5.516495E-06    1.007562E-15    1.983505E-06
      239    4.7800E-06    9.501462E-01    2.525695E-01    1.208490E-15    1.206104E-15    6.247135E-09    5.510443E-06    1.007555E-15    1.989557E-06
      240    4.8000E-06    9.501462E-01    2.525695E-01    1.208534E-15    1.206118E-15    6.284764E-09    5.504405E-06    1.007548E-15    1.995595E-06
      241    4.8200E-06    9.501462E-01    2.525695E-01    1.208578E-15    1.206132E-15    6.322471E-09    5.498381E-06    1.007541E-15    2.001619E-06
      242    4.8400E-06    9.501462E-01    2.525695E-01    1.208622E-15    1.206147E-15    6.360255E-09    5.492372E-06    1.007534E-15    2.007628E-06
      243    4.8600E-06    9.501462E-01    2.525695E-01    1.208666E-15    1.206161E-15    6.398116E-09    5.486376E-06    1.007527E-15    2.013624E-06
      244    4.8800E-06    9.501462E-01    2.525695E-01    1.208711E-15    1.206175E-15    6.436055E-09    5.480394E-06    1.007519E-15    2.019606E-06
      245    4.9000E-06    9.501462E-01    2.525695E-01    1.208755E-15    1.206189E-15    6.474070E-09    5.474426E-06    1.007511E-15    2.025574E-06
      246    4.9200E-06    9.501462E-01    2.525695E-01    1.208800E-15    1.206204E-15    6.512162E-09    5.468471E-06    1.007503E-15    2.031529E-06
      247    4.9400E-06    9.501462E-01    2.525695E-01    1.208845E-15    1.206218E-15    6.550331E-09    5.462531E-06    1.007494E-15    2.037469E-06
      248    4.9600E-06    9.501462E-01    2.525695E-01    1.208890E-15    1.206232E-15    6.588576E-09    5.456604E-06    1.007486E-15    2.043396E-06
      249    4.9800E-06    9.501462E-01    2.525695E-01    1.208935E-15    1.206247E-15    6.626897E-09    5.450691E-06    1.007477E-15    2.049309E-06
      250    5.0000E-06    9.501462E-01    2.525695E-01    1.208980E-15    1.206261E-15    6.665294E-09    5.444792E-06    1.007467E-15    2.055208E-06
      251    5.0200E-06    9.501462E-01    2.525695E-01    1.209025E-15    1.206275E-15    6.703767E-09    5.438906E-06    1.007458E-15    2.061094E-06
      252    5.0400E-06    9.501462E-01    2.525695E-01    1.209071E-15    1.206289E-15    6.742316E-09    5.433034E-06    1.007448E-15    2.066966E-06
      253    5.0600E-06    9.501462E-01    2.525695E-01    1.209116E-15    1.206304E-15    6.780940E-09    5.427175E-06    1.007438E-15    2.072825E-06
      254    5.0800E-06    9.501462E-01    2.525695E-01    1.209162E-15    1.206318E-15    6.819639E-09    5.421330E-06    1.007428E-15    2.078670E-06
      255    5.1000E-06    9.501462E-01    2.525695E-01    1.209208E-15    1.206332E-15    6.858414E-09    5.415498E-06    1.007418E-15    2.084502E-06
      256    5.1200E-06    9.501462E-01    2.525694E-01    1.209254E-15    1.206346E-15    6.897263E-09    5.409680E-06    1.007407E-15    2.090320E-06
      257    5.1400E-06    9.501462E-01    2.525694E-01    1.209300E-15    1.206361E-15    6.936187E-09    5.403875E-06    1.007396E-15    2.096125E-06
      258    5.1600E-06    9.501462E-01    2.525694E-01    1.209346E-15    1.206375E-15    6.975186E-09    5.398083E-06    1.007385E-15    2.101917E-06
      259    5.1800E-06    9.501462E-01    2.525694E-01    1.209393E-15    1.206389E-15    7.014259E-09    5.392305E-06    1.007374E-15    2.107695E-06
      260    5.2000E-06    9.501462E-01    2.525694E-01    1.209439E-15    1.206403E-15    7.053407E-09    5.386539E-06    1.007362E-15    2.113461E-06
      261    5.2200E-06    9.501462E-01    2.525694E-01    1.209486E-15    1.206418E-15    7.092628E-09    5.380787E-06    1.007351E-15    2.119213E-06
      262    5.2400E-06    9.501462E-01    2.525694E-01    1.209533E-15    1.206432E-15    7.131924E-09    5.375048E-06    1.007339E-15    2.124952E-06
      263    5.2600E-06    9.501462E-01    2.525694E-01    1.209580E-15    1.206446E-15    7.171293E-09    5.369323E-06    1.007326E-15    2.130677E-06
      264    5.2800E-06    9.501462E-01    2.525694E-01    1.209627E-15    1.206460E-15    7.210736E-09    5.363610E-06    1.007314E-15    2.136390E-06
      265    5.3000E-06    9.501462E-01    2.525694E-01    1.209674E-15    1.206475E-15    7.250252E-09    5.357910E-06    1.007301E-15    2.142090E-06
      266    5.3200E-06    9.501462E-01    2.525694E-01    1.209721E-15    1.206489E-15    7.289842E-09    5.352223E-06    1.007288E-15    2.147777E-06
      267    5.3400E-06    9.501462E-01    2.525694E-01    1.209768E-15    1.206503E-15    7.329504E-09    5.346549E-06    1.007275E-15    2.153451E-06
      268    5.3600E-06    9.501462E-01    2.525694E-01    1.209816E-15    1.206517E-15    7.369240E-09    5.340888E-06    1.007262E-15    2.159112E-06
      269    5.3800E-06    9.501462E-01    2.525694E-01    1.209864E-15    1.206532E-15    7.409048E-09    5.335240E-06    1.007248E-15    2.164760E-06
      270    5.4000E-06    9.501462E-01    2.525694E-01    1.209911E-15    1.206546E-15    7.448929E-09    5.329605E-06    1.007234E-15    2.170395E-06
      271    5.4200E-06    9.501462E-01    2.525694E-01    1.209959E-15    1.206560E-15    7.488882E-09    5.323982E-06    1.007220E-15    2.176018E-06
      272    5.4400E-06    9.501462E-01    2.525694E-01    1.210007E-15    1.206574E-15    7.528908E-09    5.318372E-06    1.007206E-15    2.181628E-06
      273    5.4600E-06    9.501462E-01    2.525694E-01    1.210055E-15    1.206589E-15    7.569005E-09    5.312775E-06    1.007191E-15    2.187225E-06
      274    5.4800E-06    9.501462E-01    2.525694E-01    1.210104E-15    1.206603E-15    7.609175E-09    5.307191E-06    1.007177E-15    2.192809E-06
      275    5.5000E-06    9.501462E-01    2.525694E-01    1.210152E-15    1.206617E-15    7.649416E-09    5.301619E-06    1.007162E-15    2.198381E-06
      276    5.5200E-06    9.501462E-01    2.525694E-01    1.210200E-15    1.206631E-15    7.689729E-09    5.296059E-06    1.007146E-15    2.203941E-06
      277    5.5400E-06    9.501462E-01    2.525694E-01    1.210249E-15    1.206646E-15    7.730114E-09    5.290512E-06    1.007131E-15    2.209488E-06
      278    5.5600E-06    9.501462E-01    2.525694E-01    1.210298E-15    1.206660E-15    7.770569E-09    5.284978E-06    1.007115E-15    2.215022E-06
      279    5.5800E-06    9.501462E-01    2.525694E-01    1.210347E-15    1.206674E-15    7.811096E-09    5.279456E-06    1.007099E-15    2.220544E-06
      280    5.6000E-06    9.501462E-01    2.525694E-01    1.210396E-15    1.206688E-15    7.851694E-09    5.273947E-06    1.007083E-15    2.226053E-06
      281    5.6200E-06    9.501462E-01    2.525694E-01    1.210445E-15    1.206703E-15    7.892362E-09    5.268450E-06    1.007067E-15    2.231550E-06
      282    5.6400E-06    9.501462E-01    2.525694E-01    1.210494E-15    1.206717E-15    7.933102E-09    5.262965E-06    1.007051E-15    2.237035E-06
      283    5.6600E-06    9.501462E-01    2.525694E-01    1.210543E-15    1.206731E-15    7.973911E-09    5.257492E-06    1.007034E-15    2.242508E-06
      284    5.6800E-06    9.501462E-01    2.525694E-01    1.210593E-15    1.206746E-15    8.014791E-09    5.252032E-06    1.007017E-15    2.247968E-06
      285    5.7000E-06    9.501462E-01    2.525694E-01    1.210642E-15    1.206760E-15    8.055741E-09    5.246584E-06    1.007000E-15    2.253416E-06
      286    5.7200E-06    9.501462E-01    2.525694E-01    1.210692E-15    1.206774E-15    8.096762E-09    5.241148E-06    1.006982E-15    2.258852E-06
      287    5.7400E-06    9.501462E-01    2.525694E-01    1.210742E-15    1.206788E-15    8.137852E-09    5.235724E-06    1.006965E-15    2.264276E-06
      288    5.7600E-06    9.501462E-01    2.525694E-01    1.210792E-15    1.206803E-15    8.179011E-09    5.230313E-06    1.006947E-15    2.269687E-06
      289    5.7800E-06    9.501462E-01    2.525694E-01    1.210842E-15    1.206817E-15    8.220241E-09    5.224913E-06    1.006929E-15    2.275087E-06
      290    5.8000E-06    9.501462E-01    2.525694E-01    1.210892E-15    1.206831E-15    8.261540E-09    5.219525E-06    1.006911E-15    2.280475E-06
      291    5.8200E-06    9.501462E-01    2.525693E-01    1.210942E-15    1.206845E-15    8.302907E-09    5.214150E-06    1.006892E-15    2.285850E-06
      292    5.8400E-06    9.501462E-01    2.525693E-01    1.210993E-15    1.206860E-15    8.344344E-09    5.208786E-06    1.006874E-15    2.291214E-06
      293    5.8600E-06    9.501462E-01    2.525693E-01    1.211043E-15    1.206874E-15    8.385850E-09    5.203435E-06    1.006855E-15    2.296565E-06
      294    5.8800E-06    9.501462E-01    2.525693E-01    1.211094E-15    1.206888E-15    8.427425E-09    5.198095E-06    1.006836E-15    2.301905E-06
      295    5.9000E-06    9.501462E-01    2.525693E-01    1.211145E-15    1.206902E-15    8.469069E-09    5.192767E-06    1.006816E-15    2.307233E-06
